,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
2050,40,0,872,1,13,2,3,2,1,66,2,3,5,3,2,9356,13233,1,0,14,3,3,0,9,2,2,9,7,3,7,1
2051,29,1,558,2,22,2,4,4,1,75,1,1,6,3,1,2413,14695,1,1,23,4,2,0,1,2,2,1,0,1,0,1
2052,28,0,1277,2,16,4,3,2,1,59,2,1,7,1,0,2349,14279,1,1,16,3,3,1,5,2,3,3,2,1,1,1
2053,31,1,398,0,12,3,1,2,0,70,3,1,5,1,1,2863,21500,2,0,18,3,2,0,6,3,3,3,2,0,2,1
2054,41,1,492,1,23,2,3,2,0,77,2,2,7,2,1,5734,5962,2,0,12,3,1,2,7,5,3,4,3,0,0,1
2055,39,1,218,1,2,2,4,1,1,83,2,3,2,4,0,12081,13548,6,0,11,3,4,2,20,3,3,17,7,10,5,1
2056,31,1,872,1,13,4,3,1,1,71,2,2,7,3,1,7666,19433,2,0,14,3,1,2,10,2,2,2,1,1,1,1
2057,29,1,580,2,6,1,2,2,1,57,2,1,6,2,1,3234,6635,3,0,18,3,2,1,7,2,3,5,3,0,3,1
2058,28,1,875,2,2,3,4,2,1,46,2,1,5,3,1,4448,16335,5,0,16,3,3,0,5,2,2,1,1,1,1,1
2059,35,1,347,1,18,3,4,3,1,87,3,2,3,3,1,6006,21135,1,0,15,3,3,1,10,3,2,9,2,6,6,1
2060,23,2,218,2,8,2,4,1,0,48,2,1,8,2,2,2578,25403,0,0,19,3,2,0,2,2,1,2,2,1,2,1
2061,30,1,711,1,1,2,4,1,0,64,1,1,5,2,1,2184,3743,6,0,13,3,3,0,12,4,3,5,5,2,5,1
2062,32,1,1394,1,11,2,3,3,0,80,3,2,7,2,2,9599,23022,4,1,12,3,3,0,6,0,2,3,1,2,2,1
2063,30,1,583,2,7,1,3,1,1,49,1,1,7,3,0,3311,6666,4,0,15,3,1,2,7,2,3,4,3,0,3,1
2064,20,1,607,1,9,1,1,2,0,71,2,1,5,2,2,2150,9501,1,1,11,3,2,0,2,3,3,2,1,0,1,1
2065,36,1,1051,2,12,2,4,1,0,59,1,2,2,2,1,4950,14552,4,0,14,3,1,0,13,1,1,1,0,0,0,1
2066,31,1,727,1,24,4,3,1,1,63,2,2,7,3,1,5646,21057,1,1,11,3,2,0,10,3,2,9,7,0,7,1
2067,49,1,845,1,2,3,4,1,0,91,3,2,6,3,0,6887,14232,6,0,11,3,4,1,11,2,3,6,3,0,1,1
2068,29,1,429,1,9,2,3,2,0,52,1,1,5,2,2,2744,14635,1,0,13,3,2,0,1,3,2,1,1,1,1,1
2069,31,1,213,1,13,2,3,3,0,40,1,1,6,3,0,2213,12549,2,0,15,3,3,0,4,3,2,2,2,0,1,1
2070,31,1,521,2,2,3,4,2,1,93,2,1,7,3,1,3719,21086,5,1,13,3,2,1,6,1,1,1,1,1,1,1
2071,38,1,893,0,5,3,1,3,1,56,2,1,4,3,0,2086,3334,3,0,14,3,3,1,18,5,3,1,0,0,0,1
2072,51,1,741,1,7,4,3,3,1,84,2,2,6,2,1,4924,17707,2,0,14,3,1,0,10,3,2,7,1,6,6,1
2073,21,1,249,1,10,2,5,1,0,45,2,1,7,2,2,2626,25309,1,0,19,3,3,0,1,1,1,1,1,1,1,1
2074,23,0,800,0,17,2,4,3,0,76,2,1,4,2,1,2065,6676,0,1,15,3,2,0,4,2,3,3,1,0,2,1
2075,46,1,639,1,3,2,4,1,1,94,2,2,7,3,1,5406,19485,8,1,12,3,3,0,21,2,3,1,0,0,0,1
2076,43,2,706,1,5,2,4,3,0,93,2,1,5,3,1,2687,11775,3,0,11,3,3,1,14,3,3,6,5,5,5,1
2077,30,1,1121,2,13,2,5,2,0,87,3,1,8,1,1,2192,3358,1,0,13,3,1,0,4,3,1,2,0,0,1,1
2078,33,1,515,1,8,3,3,3,0,36,3,1,5,2,2,2817,8877,1,0,13,3,2,0,6,1,3,5,4,4,4,1
2079,41,1,728,1,9,1,5,2,1,55,2,3,7,3,1,10363,5618,2,1,11,3,1,0,15,4,2,11,5,2,5,1
2080,31,1,935,1,7,4,5,2,0,89,3,3,4,1,2,7907,9410,1,0,14,3,1,0,10,2,2,5,4,2,4,1
2081,31,1,378,1,24,3,4,1,1,85,2,1,7,4,2,2786,18032,1,0,23,3,3,0,1,2,1,1,0,0,0,1
2082,34,1,275,1,5,3,4,2,1,70,1,2,7,3,1,6027,20850,4,0,17,3,2,0,12,3,2,7,7,7,6,1
2083,34,1,1160,2,5,3,4,3,1,63,2,1,7,1,1,2531,4280,5,1,18,3,3,0,6,2,1,1,1,1,1,1
2084,28,1,610,2,1,2,4,1,0,68,1,1,6,1,1,2203,3986,6,1,12,3,4,0,9,4,2,7,7,2,7,1
2085,21,1,178,1,11,2,5,2,0,79,3,1,5,2,2,2694,25395,1,0,16,3,3,0,1,0,2,1,0,0,0,1
2086,31,1,335,1,21,3,4,3,0,97,3,2,3,3,1,6177,21045,1,1,14,3,3,1,9,2,1,9,2,5,6,1
2087,26,1,911,0,19,2,4,3,0,69,3,1,4,2,1,2229,6773,0,0,11,3,3,0,5,3,2,4,1,1,3,1
2088,34,1,617,1,17,3,5,1,1,65,3,3,2,2,1,9593,22677,4,0,13,3,1,0,11,2,2,2,1,1,1,1
2089,27,2,685,2,7,1,2,3,1,72,3,1,6,1,1,2919,6452,0,0,18,3,3,0,5,3,2,4,3,0,3,1
2090,34,1,572,1,2,1,5,2,1,53,2,2,7,3,1,10201,5478,1,0,11,3,1,1,14,5,3,14,7,3,7,1
2091,23,1,1237,1,3,3,4,2,1,49,2,1,5,3,1,2844,4202,0,1,11,3,2,0,1,4,3,0,0,0,0,1
2092,43,1,435,1,7,3,3,1,1,50,2,3,7,3,0,10218,15732,4,0,11,3,1,0,25,1,3,8,5,5,3,1
2093,31,1,1066,2,8,2,3,1,0,46,2,1,8,1,2,4169,10114,6,0,21,3,1,0,9,2,3,4,3,0,3,1
2094,42,1,617,1,3,2,4,1,0,90,2,2,7,2,2,6446,18953,5,1,14,3,2,0,16,2,3,2,0,0,1,1
2095,45,1,247,1,19,2,3,3,0,64,3,2,2,2,1,8976,10691,3,0,21,3,3,0,12,2,3,8,7,3,7,1
2096,30,0,447,1,8,2,2,3,0,54,2,1,5,2,1,2260,10070,2,0,17,3,1,0,4,0,2,3,2,1,2,1
2097,26,1,398,1,9,2,4,1,0,62,1,1,5,1,1,3834,14991,2,0,12,3,1,0,4,2,3,2,2,2,2,1
2098,31,1,800,1,7,1,5,1,0,37,1,2,7,1,1,6912,11856,4,0,14,3,1,0,10,2,2,3,2,0,2,1
2099,41,1,862,1,17,3,5,3,0,72,3,2,7,2,1,6695,13797,3,0,19,3,3,1,12,2,3,8,7,2,7,1
2100,47,0,680,2,6,3,4,2,0,74,2,1,6,1,1,4516,17561,2,0,17,3,1,0,11,2,2,5,1,4,4,1
2101,22,2,1047,1,12,3,3,2,0,62,2,1,6,3,1,2902,19696,1,0,15,3,1,0,1,3,3,1,0,0,0,1
2102,29,1,810,2,2,2,4,2,0,38,2,1,8,1,1,2340,6654,1,0,11,3,3,1,1,1,2,1,0,0,0,1
2103,38,2,682,2,12,3,2,2,1,43,2,1,6,2,1,2331,15522,8,1,15,3,3,1,6,3,3,1,0,0,0,1
2104,39,1,1081,1,8,2,4,1,0,68,1,2,3,2,0,5220,14353,5,0,14,3,1,0,14,2,1,2,0,0,0,1
2105,35,1,1428,1,12,4,3,2,1,93,2,2,7,1,0,6117,8646,4,1,12,3,2,2,15,2,3,2,2,2,2,1
2106,19,1,345,2,2,3,5,3,1,58,3,1,8,2,2,1416,25190,1,0,12,3,2,0,0,2,3,0,0,0,0,1
2107,27,1,666,2,7,3,2,2,0,55,3,1,8,2,0,3284,17191,2,1,12,3,1,1,8,2,2,4,4,4,4,1
2108,26,1,1031,1,2,3,4,1,0,78,1,1,6,3,1,3765,24749,6,0,13,3,3,0,4,3,2,2,2,2,1,1
2109,39,1,634,1,2,3,4,1,1,50,2,3,7,3,1,10387,14625,4,0,12,3,3,0,15,2,1,12,2,9,7,1
2110,42,1,611,0,10,2,4,2,1,50,2,3,6,1,1,13280,2429,1,0,12,3,2,0,22,1,2,20,8,11,12,1
2111,28,1,659,1,1,2,4,1,0,67,1,1,5,2,1,2227,3870,6,1,13,3,3,0,9,3,3,6,6,2,6,1
2112,28,1,1133,2,11,3,2,3,1,55,2,1,8,2,2,3451,11305,0,0,12,3,2,0,3,2,2,2,2,1,2,1
2113,24,1,267,2,11,2,5,4,0,63,3,1,6,2,2,2434,25893,1,1,18,3,2,0,4,2,3,4,0,3,3,1
2114,34,1,359,0,20,4,1,3,1,90,3,1,4,1,1,3401,21804,0,0,15,3,2,0,3,3,3,2,0,0,1,1
2115,46,1,764,2,6,4,4,3,1,75,2,1,6,2,1,4802,17407,2,0,15,3,1,0,9,3,2,6,2,5,5,1
2116,51,1,461,2,5,3,4,2,0,63,2,3,2,2,0,10767,12558,7,0,12,3,4,1,27,1,2,12,8,7,7,1
2117,21,2,975,1,13,2,3,2,1,70,2,1,5,2,2,1522,8050,1,1,14,3,4,0,0,3,3,0,0,0,0,1
2118,24,1,1337,2,9,3,4,1,0,51,3,1,8,2,0,2727,14171,1,1,15,3,4,1,5,3,3,5,2,0,2,1
2119,37,2,1084,2,5,2,5,2,0,55,2,1,8,3,0,2683,13854,4,1,15,3,4,1,4,3,2,4,1,0,1,1
2120,38,1,348,2,19,3,4,3,1,89,2,1,6,1,1,3766,22053,0,0,14,3,1,0,4,1,2,3,1,0,2,1
2121,37,2,380,1,6,3,3,1,0,74,3,3,2,3,0,11668,13092,7,0,11,3,3,3,18,3,3,14,5,8,4,1
2122,39,1,685,1,11,1,4,1,1,53,1,2,7,4,0,5373,21960,5,0,14,3,3,1,8,2,2,3,3,3,2,1
2123,28,1,1056,2,4,3,2,2,1,75,3,1,6,3,1,2119,19683,0,0,15,3,3,0,5,0,2,5,1,0,4,1
2124,22,1,1189,2,7,1,4,2,0,76,3,1,7,1,1,2358,15927,1,1,16,3,2,0,1,5,3,1,0,0,0,1
2125,31,1,503,1,3,3,4,2,1,93,3,1,7,3,1,3632,21129,5,0,13,3,3,0,6,2,1,1,1,1,1,1
2126,33,1,822,2,11,3,2,2,0,39,2,1,8,1,0,3965,10147,3,0,23,4,2,0,7,2,2,4,2,0,2,1
2127,33,1,1017,1,7,1,4,1,1,42,1,2,5,1,1,6719,11952,6,0,15,3,2,0,11,2,3,0,0,0,0,1
2128,39,1,1154,1,2,2,4,3,0,47,3,2,7,3,1,5331,17989,4,1,17,3,1,0,11,2,1,1,0,0,0,1
2129,31,1,462,1,7,3,3,2,1,92,3,1,6,2,1,3437,21234,3,0,14,3,3,0,5,2,1,1,1,1,1,1
2130,39,1,826,2,17,2,2,3,1,48,2,1,6,3,1,2426,15449,7,1,15,3,3,0,5,3,2,1,0,0,0,1
2131,36,1,1024,2,4,2,4,3,0,69,2,1,7,1,1,2364,4213,7,1,19,3,4,0,8,2,1,3,3,2,3,1
2132,25,1,948,2,1,2,5,1,0,57,1,1,6,2,1,2527,4043,3,1,12,3,3,0,5,4,3,3,3,1,3,1
2133,38,1,1028,2,3,3,4,2,0,53,1,1,8,3,0,2892,17635,3,1,13,3,2,1,10,1,2,7,7,2,1,1
2134,42,1,477,2,4,2,3,2,0,69,2,1,7,2,1,2278,3766,7,0,11,3,4,0,12,4,1,8,8,6,7,1
2135,32,1,234,1,12,2,3,2,0,38,1,1,5,3,0,2265,11975,1,0,14,3,3,0,4,2,2,3,2,0,0,1
2136,39,1,1061,2,2,3,4,2,0,55,1,1,8,3,0,2825,17688,3,1,13,3,2,1,10,1,2,7,7,1,0,1
2137,24,1,684,1,2,1,2,2,0,98,1,1,5,1,1,2265,20799,1,0,19,3,1,0,2,4,3,0,0,0,0,1
2138,42,1,158,1,5,3,3,1,1,59,3,2,7,2,2,9881,9523,1,0,17,3,3,0,9,4,2,9,7,6,7,1
2139,19,0,176,2,5,2,2,1,1,82,3,1,8,1,2,2539,13230,1,0,16,3,2,0,0,1,3,0,0,0,0,1
2140,35,1,1083,1,10,2,2,3,1,59,2,1,5,2,0,2709,15929,4,0,13,3,3,1,5,3,3,2,1,0,0,1
2141,43,1,1046,1,7,3,3,2,0,49,2,2,7,3,1,8289,5694,1,0,15,3,1,1,9,3,3,9,8,6,7,1
2142,31,1,1285,1,2,4,5,2,0,96,3,3,3,1,2,7590,9080,1,0,12,3,1,0,10,2,2,8,6,3,6,1
2143,22,1,1273,2,3,1,2,2,1,97,2,1,8,2,1,3913,9166,5,0,15,3,3,0,4,3,3,2,2,0,2,1
2144,29,1,457,1,15,2,5,1,1,60,2,1,4,1,1,5053,15317,3,0,12,3,1,0,6,1,3,2,1,1,1,1
2145,52,1,607,1,1,4,2,2,0,77,2,3,3,3,1,10176,14622,0,0,15,3,2,0,33,3,2,32,6,1,8,1
2146,29,1,580,2,6,1,2,2,1,57,2,1,6,2,1,3234,6635,3,0,18,3,2,1,7,2,3,5,3,0,3,1
2147,33,0,1285,1,18,2,3,1,0,68,3,1,6,3,2,4859,4661,5,1,15,3,2,0,9,3,2,6,2,1,4,1
2148,33,1,212,1,16,2,4,1,0,73,3,2,6,1,1,8576,10118,2,0,20,4,3,0,11,2,2,0,0,0,0,1
2149,37,1,1225,2,12,3,4,1,1,67,2,1,7,1,2,2214,3224,3,1,15,3,2,0,8,2,1,3,2,0,2,1
2150,22,1,784,1,1,1,2,1,0,97,2,1,5,1,2,2229,9081,1,1,11,3,3,0,3,3,3,3,2,0,2,1
2151,54,1,311,1,3,2,2,4,1,50,3,1,5,3,2,2404,26281,3,0,23,3,1,0,6,3,2,0,0,0,0,1
2152,34,2,134,1,24,4,5,3,0,95,2,1,5,2,0,2016,16608,1,0,18,3,1,0,9,3,2,9,1,6,7,1
2153,53,1,1036,1,23,4,4,1,0,69,3,3,6,1,1,10430,5537,5,0,12,3,2,0,18,2,2,6,3,3,2,1
2154,54,1,618,1,7,3,4,3,0,55,2,3,4,1,1,9905,12437,5,0,14,3,4,0,25,0,2,9,8,4,8,1
2155,29,1,466,2,3,2,2,2,0,40,2,1,6,3,2,2284,3431,8,1,22,3,3,0,3,4,3,1,0,0,0,1
2156,26,1,1138,1,7,3,2,3,1,41,2,1,6,1,2,5126,3074,5,0,16,3,2,0,6,2,2,4,3,1,2,1
2157,21,1,304,1,9,2,5,1,0,61,2,1,7,3,1,2518,25245,1,0,20,4,2,0,2,2,1,2,2,1,2,1
2158,28,1,1081,1,1,3,4,1,0,36,3,1,6,3,1,4781,26089,9,0,14,3,1,2,4,3,3,2,2,2,1,1
2159,47,1,390,1,4,3,2,4,1,45,3,1,5,2,1,2278,26438,3,0,22,3,1,0,5,3,2,1,0,0,0,1
2160,49,1,876,1,3,2,3,1,1,85,2,1,5,2,1,2707,3786,1,1,13,3,2,0,3,2,3,3,2,0,2,1
2161,42,1,819,1,16,2,2,3,1,38,2,1,5,2,0,2449,15602,8,0,15,3,3,1,5,3,3,1,0,0,0,1
2162,34,1,1094,2,20,3,4,1,1,59,2,1,6,1,2,2276,3078,3,1,18,3,2,0,6,0,2,2,2,1,2,1
2163,29,1,678,1,21,2,2,3,1,45,3,1,5,1,2,1294,10589,0,0,17,3,3,0,1,2,3,1,0,0,0,1
2164,21,1,763,1,8,2,3,3,0,56,3,1,5,3,2,2373,17196,1,0,13,3,2,0,2,2,3,2,2,0,2,1
2165,26,1,1116,2,4,1,2,4,1,35,3,1,7,3,1,3754,4651,1,0,15,3,2,0,7,3,3,7,6,4,6,1
2166,57,1,365,2,2,3,4,4,1,39,3,5,0,1,1,19356,24935,6,1,12,3,4,0,37,2,3,26,12,10,7,1
2167,35,1,644,2,12,2,4,3,0,63,2,1,4,1,2,4106,4878,1,0,17,3,2,0,10,4,1,10,2,2,7,1
2168,37,1,928,1,10,3,2,3,1,55,2,1,5,3,1,2147,3242,3,0,15,3,2,0,15,4,3,1,0,0,0,1
2169,46,1,247,1,5,3,2,3,0,63,3,1,5,2,2,2553,25974,3,0,21,3,1,0,5,2,3,1,0,0,0,1
2170,28,1,1446,1,12,2,3,4,0,80,2,2,7,3,1,9890,23517,2,0,11,3,3,0,6,0,2,2,0,2,2,1
2171,31,1,740,2,12,2,4,2,1,56,2,1,8,3,0,2981,6452,3,0,12,3,2,1,4,3,2,2,2,1,2,1
2172,29,1,843,1,7,3,5,3,0,91,2,1,5,1,2,2521,11603,6,0,18,3,3,0,3,4,3,0,0,0,0,1
2173,53,1,462,1,3,1,4,2,1,38,2,2,7,4,1,5182,21566,4,0,15,3,3,0,11,2,2,8,6,6,2,1
2174,30,1,854,2,11,2,4,2,0,61,2,1,8,2,1,2529,6359,1,0,11,3,3,1,1,3,2,1,1,1,1,1
2175,34,0,822,1,3,1,4,1,0,96,1,1,5,1,0,2167,20485,4,0,18,3,1,0,3,2,1,0,0,0,0,1
2176,27,1,979,2,15,1,4,3,0,84,2,1,6,3,1,2390,15177,1,1,13,3,3,0,3,3,2,3,2,0,0,1
2177,35,2,915,2,13,2,4,3,0,69,3,1,6,3,0,2605,20573,4,1,12,3,2,0,7,2,3,4,3,1,3,1
2178,28,1,1331,1,14,2,3,3,0,81,3,2,6,3,1,9849,23284,3,0,11,3,3,0,6,0,3,1,0,1,1,1
2179,27,1,580,2,8,2,4,1,1,69,2,1,6,2,1,2191,15180,3,1,13,3,2,0,5,2,2,3,2,0,1,1
2180,41,1,921,2,13,2,4,2,1,73,3,1,6,2,0,2482,20335,6,0,14,3,2,0,6,2,2,1,1,1,1,1
2181,37,1,918,1,1,4,2,3,1,60,3,1,6,3,2,4524,16735,4,0,15,3,4,0,5,3,2,1,1,1,0,1
2182,36,1,746,1,14,1,4,1,1,57,1,2,7,4,0,5425,22068,5,0,14,3,3,1,7,2,2,2,2,2,2,1
2183,45,2,589,1,7,2,2,1,1,54,2,2,7,3,1,6589,23290,2,1,16,3,1,0,15,3,3,5,4,0,3,1
2184,25,1,1216,2,4,1,2,3,0,33,2,1,7,3,1,3697,4607,1,1,15,3,2,0,7,3,3,7,6,5,6,1
2185,22,1,1244,2,3,3,4,3,1,43,2,1,6,4,1,3109,4339,0,1,12,3,2,1,2,4,3,2,2,1,1,1
2186,27,1,237,1,5,3,4,2,0,75,3,1,6,2,1,2362,25473,0,0,18,3,1,0,3,2,3,3,2,0,2,1
2187,29,1,821,1,16,1,3,2,0,80,1,1,5,3,2,2448,14908,1,0,13,3,3,0,3,3,2,3,2,0,1,1
2188,29,1,1057,1,1,3,3,1,0,37,3,1,6,3,1,4806,26137,8,0,14,3,2,2,4,3,3,2,2,1,2,1
2189,42,1,742,1,18,2,3,3,0,61,2,2,7,3,1,6730,6041,1,0,13,3,1,2,8,5,3,6,5,2,1,1
2190,41,1,1159,0,1,1,4,2,1,80,2,3,4,1,1,10441,3144,6,0,13,3,3,1,21,2,3,18,6,3,6,1
2191,28,1,568,2,2,2,3,1,0,54,1,1,6,2,2,2247,3671,7,1,17,3,3,0,6,4,3,4,3,1,3,1
2192,42,1,882,2,5,2,5,1,1,87,2,1,7,1,1,2370,14678,3,0,13,3,2,0,9,3,3,2,1,1,1,1
2193,19,1,592,1,1,1,2,2,0,95,1,1,5,1,1,2351,21024,0,0,20,4,1,0,1,4,4,0,0,0,0,1
2194,33,1,273,1,8,2,3,3,0,35,1,1,5,3,0,2319,12151,0,0,15,3,3,0,3,2,2,2,2,0,0,1
2195,45,1,377,1,8,3,3,1,1,51,2,3,7,3,0,10097,15983,4,0,11,3,1,0,27,1,3,7,6,4,3,1
2196,36,1,848,2,17,2,2,3,1,60,2,1,6,3,1,2414,15295,5,1,14,3,3,0,5,3,2,2,1,0,0,1
2197,35,1,804,2,3,3,2,4,1,66,3,1,6,2,1,2554,4785,3,1,16,3,3,0,9,2,1,6,5,4,5,1
2198,23,1,850,2,16,3,3,3,0,88,2,1,6,1,1,2580,18283,2,0,15,3,1,0,2,2,3,1,0,0,0,1
2199,33,1,1081,1,4,3,4,1,0,66,3,1,5,1,1,3234,3146,1,0,11,3,1,0,8,2,3,8,6,7,6,1
2200,28,1,1043,1,3,3,2,3,0,85,3,1,5,1,2,2558,8492,4,1,11,3,3,0,6,4,3,4,1,0,3,1
2201,23,1,1252,2,8,1,3,3,0,75,2,1,7,1,1,2401,15964,1,1,16,3,3,0,1,5,3,1,0,0,0,1
2202,48,1,1474,1,27,1,4,1,0,96,2,1,7,1,2,4280,22707,2,0,19,3,1,0,19,2,3,4,3,1,3,1
2203,32,2,527,1,7,4,5,2,0,61,1,1,5,2,1,1530,16272,1,0,13,3,1,0,3,3,2,3,0,1,2,1
2204,50,1,609,1,1,4,2,2,0,73,2,3,3,3,1,10224,14656,0,0,15,3,2,0,31,3,2,30,6,2,8,1
2205,30,1,462,2,4,2,2,3,1,40,3,1,6,3,1,2285,3429,8,0,22,3,3,0,3,4,2,1,0,0,0,1
2206,35,2,646,1,7,2,4,1,1,64,1,2,7,3,1,6162,22956,1,1,22,3,3,0,10,3,3,8,6,0,5,1
2207,44,2,969,1,9,3,4,2,1,77,1,3,6,3,0,12329,23830,6,0,11,3,2,0,23,3,1,18,3,11,7,1
2208,31,1,274,1,7,4,4,1,1,75,1,2,7,3,1,6143,20756,3,1,17,3,2,0,11,3,2,7,7,6,7,1
2209,39,1,981,2,3,3,4,2,0,63,1,1,7,3,0,2826,17557,3,0,12,3,3,0,9,1,2,6,5,1,0,1
2210,25,1,593,1,24,1,4,3,1,72,1,1,5,3,1,1144,8025,1,1,14,3,3,0,1,3,3,1,0,0,0,1
2211,32,1,637,1,2,4,3,3,1,64,1,2,7,2,1,10081,26053,4,0,11,3,3,0,9,2,2,6,4,4,4,1
2212,33,1,212,2,16,2,4,1,0,61,3,1,6,2,0,2186,11424,3,1,11,3,2,0,6,2,2,5,2,0,1,1
2213,32,2,430,1,11,4,5,2,0,70,1,1,5,2,1,1651,16355,1,0,15,3,1,0,4,3,2,4,0,3,3,1
2214,42,0,1260,1,24,3,4,2,0,87,3,3,7,1,1,12716,16972,4,1,15,3,3,0,21,2,2,1,0,0,0,1
2215,20,1,782,1,8,3,3,3,0,54,2,1,5,4,1,2341,17226,1,1,13,3,2,0,2,2,2,2,2,0,1,1
2216,33,1,554,1,10,3,4,1,0,60,1,2,7,3,1,6375,23202,1,0,23,4,4,0,9,3,2,9,6,0,6,1
2217,34,1,1081,2,21,3,4,1,1,58,2,1,6,1,2,2282,3064,3,1,18,3,2,0,6,0,2,2,2,1,2,1
2218,30,1,885,1,7,3,4,2,0,80,2,1,5,3,2,1140,16047,1,0,12,3,2,0,1,3,2,1,0,0,0,1
2219,22,1,570,1,4,3,4,3,0,51,2,1,5,3,1,2132,22073,1,0,13,3,3,0,3,2,1,2,2,0,2,1
2220,35,1,1070,1,3,3,4,2,1,66,2,1,5,3,1,2771,4025,0,1,12,3,2,0,1,3,3,1,0,0,0,1
2221,20,2,748,1,9,3,3,3,0,55,3,1,5,3,2,2368,17193,1,1,13,3,2,0,2,2,2,1,1,0,1,1
2222,29,0,1247,1,23,2,1,2,0,62,2,3,2,1,1,9107,12097,3,0,12,3,1,0,10,2,2,7,5,0,6,1
2223,47,1,762,1,7,3,4,1,0,84,3,2,4,3,0,7289,14174,4,0,11,3,4,1,11,2,3,7,4,0,2,1
2224,22,1,523,1,2,3,4,3,0,53,2,1,5,2,2,2040,22022,1,0,13,3,3,0,3,3,1,2,2,0,1,1
2225,29,1,596,2,10,4,5,4,0,69,3,1,6,2,2,1982,25340,1,0,12,3,2,0,5,2,3,5,1,4,4,1
2226,32,0,1417,1,10,3,1,4,1,62,3,2,7,3,1,4732,23756,6,0,12,3,3,0,6,2,3,4,2,1,1,1
2227,41,0,942,2,6,3,4,1,1,88,2,1,7,1,1,2349,14620,3,0,14,3,2,0,8,3,3,3,2,1,1,1
2228,42,1,715,1,12,2,5,2,1,71,2,2,4,3,0,6318,14881,4,0,12,3,2,0,9,1,3,3,1,0,1,1
2229,21,1,520,2,7,1,4,4,1,69,3,1,6,2,2,2276,26213,1,1,21,3,1,0,1,2,3,1,0,0,0,1
2230,32,1,1225,1,12,4,3,2,1,43,3,2,7,1,0,4332,11196,2,0,19,3,2,0,10,2,1,5,3,2,3,1
2231,41,1,1099,1,19,3,3,2,0,86,2,2,7,1,0,6261,9470,4,1,12,3,2,1,12,2,3,3,2,1,2,1
2232,37,1,1315,2,6,3,5,1,1,71,3,1,8,1,1,2079,3355,2,1,15,3,2,0,8,2,1,3,1,0,2,1
2233,44,2,432,1,1,2,4,3,0,98,3,1,5,2,0,2345,11099,1,1,11,3,3,2,6,2,2,5,3,2,3,1
2234,32,1,1064,2,15,1,4,2,0,70,1,1,5,1,2,3942,4706,1,0,21,3,2,0,10,4,2,10,2,5,7,1
2235,26,1,1467,1,6,1,3,2,0,70,3,1,6,3,1,2846,22480,1,1,13,3,3,0,3,4,2,2,1,0,1,1
2236,35,1,914,1,1,4,2,3,1,58,3,1,6,3,2,4504,16684,4,0,15,3,4,0,5,3,2,1,1,1,0,1
2237,52,1,897,2,4,1,4,3,1,54,2,1,8,3,0,2378,13523,7,1,13,3,4,1,3,2,2,1,0,0,0,1
2238,29,1,138,1,20,2,4,3,0,46,1,1,7,3,1,2088,12817,4,0,14,3,2,0,5,3,2,3,2,0,2,1
2239,35,1,482,2,9,3,3,4,1,54,3,1,3,1,1,4143,4940,1,0,15,3,2,0,9,3,1,9,3,0,7,1
2240,29,1,653,1,26,3,3,1,1,66,2,2,7,3,1,5484,21226,2,0,12,3,3,0,9,4,3,8,5,0,6,1
2241,30,2,772,1,10,2,3,3,0,77,2,1,5,2,0,2548,20668,3,0,16,3,2,0,4,3,3,1,1,1,1,1
2242,37,1,828,1,4,3,2,2,1,75,3,2,7,1,2,9501,10058,0,0,20,3,1,0,8,3,3,8,7,5,7,1
2243,33,1,1071,0,15,3,2,1,0,53,2,1,4,2,1,2571,3040,2,0,16,3,3,0,3,0,3,2,2,2,2,1
2244,27,1,1363,0,20,3,0,1,0,47,2,1,5,2,0,2668,19250,2,0,12,3,1,0,2,2,2,2,0,0,1,1
2245,56,1,260,1,20,3,4,3,0,93,2,3,2,3,1,10327,3360,1,0,12,3,4,1,38,2,2,38,9,13,6,1
2246,33,2,908,2,13,3,4,3,0,60,3,1,6,3,0,2824,20136,4,1,14,3,3,0,4,3,3,1,1,1,1,1
2247,29,1,920,1,6,3,4,1,0,46,2,1,6,3,1,4715,25706,7,1,13,3,2,2,4,2,3,2,2,2,2,1
2248,30,1,1151,2,12,1,4,2,0,60,1,1,6,1,1,3854,4659,1,1,20,3,2,0,9,4,3,9,3,5,6,1
2249,34,1,943,2,16,3,4,3,0,45,3,1,7,1,2,2737,8333,1,0,16,3,2,0,16,1,2,15,11,13,12,1
2250,24,1,1319,2,8,3,4,1,0,52,3,1,8,2,0,2783,14170,1,1,15,3,4,1,5,3,3,5,2,0,2,1
2251,33,1,207,1,15,3,4,1,0,73,3,2,7,1,2,8606,10063,1,0,19,3,3,0,10,2,2,0,0,0,0,1
2252,37,1,585,1,1,3,5,1,1,49,2,3,6,3,0,10753,14794,5,0,11,3,3,0,17,2,1,14,1,11,6,1
2253,27,1,716,1,2,1,3,2,0,98,1,1,5,1,1,2242,20726,2,0,19,3,1,0,2,3,2,0,0,0,0,1
